"date","title","speaker","source","doc_type","text","url","primary_topic"
"2023-01-11","Navigating global uncertainty","Silvana Tenreyro","boe","speech","Geopolitical risks have evolved since our previous assessment. Tensions in the Middle East continue to affect energy markets. These developments pose risks to global supply chains, energy markets, and trade flows. The exchange rate has remained broadly stable by 1.2% on a trade-weighted basis.

Commodity prices, particularly natural gas, have remained volatile. This reflects geopolitical risk premia. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.

The global economic environment remains uncertain. Growth in major trading partners has slowed, with divergent paths across regions. China continues to grow above trend, while Latin America faces fiscal consolidation needs.

Wage growth has remained elevated to 4.8% in annual terms. Private sector regular pay growth of 4.9% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.","https://example.com/boe/20230111-153","global_risks"
"2023-01-29","The economic outlook","Committee","fed","minutes","Our central projection is for GDP growth of 0.8% in 2025, with risks skewed to the upside. Potential output growth is estimated at around 1.0%, reflecting structural factors including demographics, capital deepening, and total factor productivity trends.

Household consumption remains subdued, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has improved in recent months. The housing market shows signs of gradual recovery.","https://example.com/fed/20230129-154","economic_growth"
"2023-02-16","Global risks and domestic implications","Piero Cipollone","ecb","speech","The global economic environment remains resilient. Growth in major trading partners has remained resilient, with divergent paths across regions. The United States continues to face headwinds, while sub-Saharan Africa faces commodity headwinds.

The global economic environment remains tight. Growth in major trading partners has remained resilient, with divergent paths across regions. The euro area continues to face headwinds, while sub-Saharan Africa faces commodity headwinds.

The global economic environment remains uncertain. Growth in major trading partners has diverged, with divergent paths across regions. The United States continues to recover gradually, while emerging Asia faces capital outflow pressures.","https://example.com/ecb/20230216-155","global_risks"
"2023-03-07","Monetary policy in the current environment","Huw Pill","boe","speech","The Committee voted to reduce the Bank Rate at 4.7%. This decision reflects our assessment that the current monetary policy stance is appropriately restrictive. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

The transmission of our previous rate increases to the real economy is still working through. Mortgage rates have stabilised, and credit conditions have tightened. The full impact of cumulative tightening is expected to materialise over the coming quarters.

Inflation has moderated over the past quarter, with headline CPI rising to 2.8%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.","https://example.com/boe/20230307-156","interest_rate_policy"
"2023-03-29","Growth prospects and structural change","Christopher Waller","fed","speech","Our central projection is for GDP growth of 1.0% in 2025, with risks skewed to the upside. Potential output growth is estimated at around 1.5%, reflecting structural factors including demographics, capital deepening, and total factor productivity trends.

Our central projection is for GDP growth of 1.0% in 2026, with risks skewed to the downside. Potential output growth is estimated at around 1.5%, reflecting structural factors including demographics, capital deepening, and total factor productivity trends.

The Committee voted to reduce the Bank Rate at 2.8%. This decision reflects our assessment that the current monetary policy stance is appropriately restrictive. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.","https://example.com/fed/20230329-157","economic_growth"
"2023-04-17","Monetary policy in the current environment","Committee","ecb","minutes","The Committee voted to reduce the Bank Rate at 2.8%. This decision reflects our assessment that the current monetary policy stance is sufficiently tight. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

The transmission of our previous rate adjustments to the real economy is still working through. Mortgage rates have stabilised, and credit conditions have tightened. The full impact of cumulative tightening is expected to materialise over the coming quarters.","https://example.com/ecb/20230417-158","interest_rate_policy"
"2023-05-03","Monetary policy in the current environment","Sarah Breeden","boe","speech","The Committee voted to reduce the Bank Rate at 6.1%. This decision reflects our assessment that the current monetary policy stance is balanced. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

The Committee voted to reduce the Bank Rate at 5.2%. This decision reflects our assessment that the current monetary policy stance is sufficiently tight. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

Looking at the path of interest rates, market pricing suggests expectations of a gradual easing over the coming year. Our forward guidance remains data-dependent: we will assess the evolving outlook at each meeting and adjust the policy stance as warranted by incoming information on inflation and economic activity.","https://example.com/boe/20230503-159","interest_rate_policy"
"2023-05-28","Inflation dynamics and the path ahead","Committee","fed","minutes","Inflation has risen over the past quarter, with headline CPI edging up to 4.7%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have remained volatile, services inflation remains sticky. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.

Commodity prices, particularly agricultural commodities, have risen sharply. This reflects seasonal factors. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.","https://example.com/fed/20230528-160","inflation_outlook"
"2023-06-10","Inflation dynamics and the path ahead","Christine Lagarde","ecb","speech","Inflation has moderated over the past quarter, with headline CPI edging up to 2.8%. Core inflation, which strips out volatile food and energy prices, has edged higher. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

Our projections indicate that inflation will remain elevated before easing over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

Inflation has fallen over the past quarter, with headline CPI edging up to 2.1%. Core inflation, which strips out volatile food and energy prices, has shown signs of easing. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.","https://example.com/ecb/20230610-161","inflation_outlook"
"2023-07-05","Monetary policy in the current environment","Silvana Tenreyro","boe","speech","Looking at the path of interest rates, market pricing suggests expectations of one further increase followed by a pause. Our forward guidance remains data-dependent: we will assess the evolving outlook at each meeting and adjust the policy stance as warranted by incoming information on inflation and economic activity.

Looking at the path of interest rates, market pricing suggests expectations of one further increase followed by a pause. Our forward guidance remains data-dependent: we will assess the evolving outlook at each meeting and adjust the policy stance as warranted by incoming information on inflation and economic activity.

The Committee voted to increase the Bank Rate at 2.8%. This decision reflects our assessment that the current monetary policy stance is sufficiently tight. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

Commodity prices, particularly oil, have risen sharply. This reflects weakening global demand. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.","https://example.com/boe/20230705-162","interest_rate_policy"
"2023-07-18","The changing nature of work","Michelle Bowman","fed","speech","The labour market remains tight, with the unemployment rate at 2.8%. Employment has increased by 50k over the quarter. Vacancies have declined but remain above pre-pandemic levels by historical standards.

Wage growth has accelerated to 5.5% in annual terms. Private sector regular pay growth of 4.9% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.

The transmission of our previous rate increases to the real economy is still working through. Mortgage rates have stabilised, and credit conditions have tightened. The full impact of cumulative tightening is expected to materialise over the coming quarters.","https://example.com/fed/20230718-163","labour_market"
"2023-08-08","The inflation outlook: challenges and opportunities","Isabel Schnabel","ecb","speech","Our projections indicate that inflation will decline gradually over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the upside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have declined further, services inflation remains above target-consistent levels. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.

Inflation has moderated over the past quarter, with headline CPI falling to 4.7%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

Wage growth has moderated to 5.5% in annual terms. Private sector regular pay growth of 4.9% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.","https://example.com/ecb/20230808-164","inflation_outlook"
"2023-08-31","The international economic outlook","Andrew Bailey","boe","speech","The global economic environment remains tight. Growth in major trading partners has remained resilient, with divergent paths across regions. China continues to face headwinds, while emerging Asia faces capital outflow pressures.

The global economic environment remains uncertain. Growth in major trading partners has slowed, with divergent paths across regions. China continues to grow above trend, while Latin America faces commodity headwinds.","https://example.com/boe/20230831-165","global_risks"
"2023-09-15","Financial stability and resilience","Christopher Waller","fed","speech","Risks from non-bank financial institutions warrant continued monitoring. Leverage in certain hedge fund strategies remains elevated. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Financial conditions have fallen since our last assessment. Equity markets have remained range-bound, while corporate bond spreads have widened. Overall, financial conditions remain neutral for the current stage of the cycle.

Financial conditions have moderated since our last assessment. Equity markets have declined, while corporate bond spreads have narrowed. Overall, financial conditions remain neutral for the current stage of the cycle.","https://example.com/fed/20230915-166","financial_stability"
"2023-10-09","The inflation outlook: challenges and opportunities","Committee","ecb","minutes","Our projections indicate that inflation will remain elevated before easing over the medium term, converging towards our 2% target by mid-2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

Our projections indicate that inflation will remain elevated before easing over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the upside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

Inflation has risen over the past quarter, with headline CPI edging down to 2.1%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.","https://example.com/ecb/20231009-167","inflation_outlook"
"2023-10-27","Navigating the economic cycle","Sarah Breeden","boe","speech","The economy grew by 3.4% in the latest quarter, slightly below market expectations. Business investment has picked up modestly, supported by public sector spending. The services sector continues to show resilience, while manufacturing output has contracted.

The economy grew by 2.8% in the latest quarter, slightly above market expectations. Business investment has picked up modestly, supported by improved business sentiment. The services sector continues to expand steadily, while manufacturing output has shown tentative signs of recovery.

Wage growth has accelerated to 4.8% in annual terms. Private sector regular pay growth of 6.3% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.","https://example.com/boe/20231027-168","economic_growth"
"2023-11-13","Macroprudential policy and financial conditions","Jerome Powell","fed","speech","Risks from non-bank financial institutions warrant continued monitoring. Growth in private credit markets warrants close monitoring. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Financial conditions have moderated since our last assessment. Equity markets have remained range-bound, while corporate bond spreads have widened. Overall, financial conditions remain accommodative for the current stage of the cycle.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have declined further, services inflation remains sticky. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.","https://example.com/fed/20231113-169","financial_stability"
"2023-12-04","The economic outlook","Piero Cipollone","ecb","speech","The economy grew by 3.4% in the latest quarter, broadly in line with market expectations. Business investment has recovered, supported by improved business sentiment. The services sector continues to expand steadily, while manufacturing output has contracted.

The economy grew by 5.2% in the latest quarter, slightly above market expectations. Business investment has remained subdued, supported by public sector spending. The services sector continues to expand steadily, while manufacturing output has shown tentative signs of recovery.

Household consumption remains resilient, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of gradual recovery.

The transmission of our previous rate adjustments to the real economy is still working through. Mortgage rates have risen further, and credit conditions have tightened. The full impact of cumulative tightening is expected to materialise over the coming quarters.","https://example.com/ecb/20231204-170","economic_growth"
"2023-12-19","Navigating global uncertainty","Dave Ramsden","boe","speech","The global economic environment remains tight. Growth in major trading partners has diverged, with divergent paths across regions. The United States continues to face headwinds, while Latin America faces commodity headwinds.

The global economic environment remains resilient. Growth in major trading partners has remained resilient, with divergent paths across regions. The United States continues to grow above trend, while Latin America faces fiscal consolidation needs.","https://example.com/boe/20231219-171","global_risks"
"2024-01-10","Inflation dynamics and the path ahead","Lisa Cook","fed","speech","Inflation has risen over the past quarter, with headline CPI rising to 3.9%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

Inflation has fallen over the past quarter, with headline CPI edging down to 4.7%. Core inflation, which strips out volatile food and energy prices, has edged higher. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

Our projections indicate that inflation will converge over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.","https://example.com/fed/20240110-172","inflation_outlook"
"2024-01-29","The path of interest rates","Christine Lagarde","ecb","speech","The transmission of our previous rate increases to the real economy is still working through. Mortgage rates have risen further, and credit conditions have remained tight. The full impact of cumulative tightening is expected to materialise over the coming quarters.

The Committee voted to maintain the Bank Rate at 6.1%. This decision reflects our assessment that the current monetary policy stance is sufficiently tight. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

Looking at the path of interest rates, market pricing suggests expectations of rates remaining at current levels for an extended period. Our forward guidance remains data-dependent: we will assess the evolving outlook at each meeting and adjust the policy stance as warranted by incoming information on inflation and economic activity.","https://example.com/ecb/20240129-173","interest_rate_policy"
"2024-02-18","Navigating global uncertainty","Committee","boe","minutes","The global economic environment remains gradually loosening. Growth in major trading partners has remained resilient, with divergent paths across regions. China continues to face headwinds, while emerging Asia faces capital outflow pressures.

Commodity prices, particularly agricultural commodities, have remained volatile. This reflects weakening global demand. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.

Commodity prices, particularly natural gas, have fallen. This reflects seasonal factors. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.","https://example.com/boe/20240218-174","global_risks"
"2024-03-07","Price stability in a changing world","Michelle Bowman","fed","speech","The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have stabilised, services inflation remains above target-consistent levels. The pass-through from producer prices to consumer prices continues to evolve, and we expect further easing in the coming months.

Inflation has risen over the past quarter, with headline CPI edging down to 3.9%. Core inflation, which strips out volatile food and energy prices, has edged higher. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have declined further, services inflation remains above target-consistent levels. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.

Household consumption remains mixed, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has remained flat in recent months. The housing market shows signs of gradual recovery.","https://example.com/fed/20240307-175","inflation_outlook"
"2024-03-28","The inflation outlook: challenges and opportunities","Isabel Schnabel","ecb","speech","The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have stabilised, services inflation remains sticky. The pass-through from producer prices to consumer prices continues to evolve, and we expect further easing in the coming months.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have remained volatile, services inflation remains elevated. The pass-through from producer prices to consumer prices continues to evolve, and we expect gradual disinflation in the coming months.

Inflation has fallen over the past quarter, with headline CPI falling to 4.7%. Core inflation, which strips out volatile food and energy prices, has edged higher. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.","https://example.com/ecb/20240328-176","inflation_outlook"
"2024-04-14","The stability of the financial system","Andrew Bailey","boe","speech","Financial conditions have fallen since our last assessment. Equity markets have remained range-bound, while corporate bond spreads have narrowed. Overall, financial conditions remain restrictive for the current stage of the cycle.

Risks from non-bank financial institutions warrant continued monitoring. Liquidity mismatches in open-ended funds require attention. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Risks from non-bank financial institutions warrant continued monitoring. Leverage in certain hedge fund strategies remains elevated. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Looking at the path of interest rates, market pricing suggests expectations of one further increase followed by a pause. Our forward guidance remains data-dependent: we will assess the evolving outlook at each meeting and adjust the policy stance as warranted by incoming information on inflation and economic activity.","https://example.com/boe/20240414-177","financial_stability"
"2024-05-05","Macroprudential policy and financial conditions","Philip Jefferson","fed","speech","The banking sector continues to exhibit robust capital and liquidity positions. Aggregate Common Equity Tier 1 ratios stand at 15.1%, well above regulatory minima. Credit growth has tightened to 2.5%, reflecting both supply and demand factors.

Financial conditions have fallen since our last assessment. Equity markets have remained range-bound, while corporate bond spreads have widened. Overall, financial conditions remain accommodative for the current stage of the cycle.

Commodity prices, particularly natural gas, have risen sharply. This reflects geopolitical risk premia. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.","https://example.com/fed/20240505-178","financial_stability"
"2024-05-26","Growth prospects and structural change","Philip Lane","ecb","speech","The economy grew by 3.4% in the latest quarter, slightly below market expectations. Business investment has recovered, supported by improved business sentiment. The services sector continues to expand steadily, while manufacturing output has shown tentative signs of recovery.

Household consumption remains resilient, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of continued adjustment.

Our projections indicate that inflation will remain elevated before easing over the medium term, converging towards our 2% target by mid-2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.","https://example.com/ecb/20240526-179","economic_growth"
"2024-06-08","Global risks and domestic implications","Ben Broadbent","boe","speech","The global economic environment remains resilient. Growth in major trading partners has slowed, with divergent paths across regions. The euro area continues to recover gradually, while emerging Asia faces fiscal consolidation needs.

Geopolitical risks have evolved since our previous assessment. The conflict in Eastern Europe continues to weigh on European growth. These developments pose risks to global supply chains, energy markets, and trade flows. The exchange rate has depreciated by 2.5% on a trade-weighted basis.

The global economic environment remains tight. Growth in major trading partners has diverged, with divergent paths across regions. The euro area continues to face headwinds, while sub-Saharan Africa faces capital outflow pressures.

The economy grew by 6.1% in the latest quarter, slightly above market expectations. Business investment has recovered, supported by improved business sentiment. The services sector continues to moderate, while manufacturing output has shown tentative signs of recovery.","https://example.com/boe/20240608-180","global_risks"
"2024-07-02","The economic outlook","Michelle Bowman","fed","speech","Household consumption remains resilient, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has remained flat in recent months. The housing market shows signs of stabilisation.

Our central projection is for GDP growth of 1.4% in 2026, with risks skewed to the upside. Potential output growth is estimated at around 1.2%, reflecting structural factors including demographics, capital deepening, and total factor productivity trends.","https://example.com/fed/20240702-181","economic_growth"
"2024-07-22","Navigating the economic cycle","Philip Lane","ecb","speech","The economy grew by 5.2% in the latest quarter, slightly above market expectations. Business investment has recovered, supported by public sector spending. The services sector continues to expand steadily, while manufacturing output has stabilised.

Household consumption remains subdued, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of continued adjustment.

Household consumption remains resilient, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of continued adjustment.","https://example.com/ecb/20240722-182","economic_growth"
"2024-08-05","Setting policy in uncertain times","Dave Ramsden","boe","speech","The transmission of our previous rate increases to the real economy is still working through. Mortgage rates have stabilised, and credit conditions have remained tight. The full impact of cumulative tightening is expected to materialise over the coming quarters.

The Committee voted to maintain the Bank Rate at 4.7%. This decision reflects our assessment that the current monetary policy stance is appropriately restrictive. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.

The transmission of our previous rate increases to the real economy is still working through. Mortgage rates have begun to ease, and credit conditions have tightened. The full impact of cumulative tightening is expected to materialise over the coming quarters.","https://example.com/boe/20240805-183","interest_rate_policy"
"2024-08-29","Financial stability and resilience","Jerome Powell","fed","speech","Risks from non-bank financial institutions warrant continued monitoring. Leverage in certain hedge fund strategies remains elevated. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Risks from non-bank financial institutions warrant continued monitoring. Liquidity mismatches in open-ended funds require attention. Our macroprudential framework provides tools to address emerging vulnerabilities, and we stand ready to adjust countercyclical buffers if conditions warrant.

Financial conditions have risen since our last assessment. Equity markets have risen, while corporate bond spreads have narrowed. Overall, financial conditions remain accommodative for the current stage of the cycle.","https://example.com/fed/20240829-184","financial_stability"
"2024-09-16","Navigating global uncertainty","Fabio Panetta","ecb","speech","The global economic environment remains tight. Growth in major trading partners has remained resilient, with divergent paths across regions. The euro area continues to recover gradually, while Latin America faces capital outflow pressures.

The global economic environment remains resilient. Growth in major trading partners has slowed, with divergent paths across regions. China continues to grow above trend, while Latin America faces commodity headwinds.

Commodity prices, particularly agricultural commodities, have fallen. This reflects weakening global demand. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.

The Committee voted to maintain the Bank Rate at 3.4%. This decision reflects our assessment that the current monetary policy stance is appropriately restrictive. We will continue to set policy to ensure inflation returns sustainably to target, while being mindful of the impact on economic activity and employment.","https://example.com/ecb/20240916-185","global_risks"
"2024-10-07","Labour market dynamics and wages","Sarah Breeden","boe","speech","Wage growth has remained elevated to 4.8% in annual terms. Private sector regular pay growth of 5.5% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.

Labour force participation has stabilised, partly reflecting early retirement trends. Skills shortages persist in healthcare and technology, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

The banking sector continues to exhibit adequate capital and liquidity positions. Aggregate Common Equity Tier 1 ratios stand at 15.1%, well above regulatory minima. Credit growth has tightened to 1.8%, reflecting both supply and demand factors.","https://example.com/boe/20241007-186","labour_market"
"2024-10-22","Labour market dynamics and wages","Committee","fed","minutes","Labour force participation has recovered, partly reflecting long-term sickness. Skills shortages persist in hospitality and logistics, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Labour force participation has recovered, partly reflecting long-term sickness. Skills shortages persist in hospitality and logistics, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Wage growth has accelerated to 7.0% in annual terms. Private sector regular pay growth of 4.9% continues to exceed rates consistent with the inflation target, given current productivity trends. We are monitoring closely for signs of a wage-price spiral.","https://example.com/fed/20241022-187","labour_market"
"2024-11-15","Labour market dynamics and wages","Frank Elderson","ecb","speech","The labour market remains uncertain, with the unemployment rate at 4.7%. Employment has increased by 75k over the quarter. Vacancies have continued to fall but remain elevated by historical standards.

Labour force participation has stabilised, partly reflecting increased economic inactivity among older workers. Skills shortages persist in hospitality and logistics, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Labour force participation has stabilised, partly reflecting long-term sickness. Skills shortages persist in healthcare and technology, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Geopolitical risks have intensified since our previous assessment. Tensions in the Middle East continue to affect energy markets. These developments pose risks to global supply chains, energy markets, and trade flows. The exchange rate has appreciated by 2.5% on a trade-weighted basis.","https://example.com/ecb/20241115-188","labour_market"
"2024-12-03","The inflation outlook: challenges and opportunities","Committee","boe","minutes","Our projections indicate that inflation will remain elevated before easing over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the upside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

Inflation has moderated over the past quarter, with headline CPI edging down to 6.1%. Core inflation, which strips out volatile food and energy prices, has shown signs of easing. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have remained volatile, services inflation remains sticky. The pass-through from producer prices to consumer prices continues to evolve, and we expect gradual disinflation in the coming months.","https://example.com/boe/20241203-189","inflation_outlook"
"2024-12-19","The inflation outlook: challenges and opportunities","Committee","fed","minutes","Our projections indicate that inflation will converge over the medium term, converging towards our 2% target by late 2025. However, risks to this forecast are tilted to the upside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have remained volatile, services inflation remains sticky. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.

The persistence of inflationary pressures reflects a combination of supply-side constraints and robust domestic demand. While energy prices have declined further, services inflation remains above target-consistent levels. The pass-through from producer prices to consumer prices continues to evolve, and we expect continued moderation in the coming months.","https://example.com/fed/20241219-190","inflation_outlook"
"2025-01-05","Price stability in a changing world","Committee","ecb","minutes","Inflation has moderated over the past quarter, with headline CPI rising to 5.2%. Core inflation, which strips out volatile food and energy prices, has shown signs of easing. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.

Our projections indicate that inflation will decline gradually over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.

The banking sector continues to exhibit adequate capital and liquidity positions. Aggregate Common Equity Tier 1 ratios stand at 14.2%, well above regulatory minima. Credit growth has remained tight to 1.8%, reflecting both supply and demand factors.","https://example.com/ecb/20250105-191","inflation_outlook"
"2025-01-26","Global risks and domestic implications","Committee","boe","minutes","Geopolitical risks have evolved since our previous assessment. Trade policy uncertainty has risen following recent tariff announcements. These developments pose risks to global supply chains, energy markets, and trade flows. The exchange rate has depreciated by 0.8% on a trade-weighted basis.

Commodity prices, particularly natural gas, have remained volatile. This reflects supply disruptions. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.","https://example.com/boe/20250126-192","global_risks"
"2025-02-15","Employment, wages, and inflation","Michelle Bowman","fed","speech","Labour force participation has recovered, partly reflecting long-term sickness. Skills shortages persist in construction and engineering, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Labour force participation has stabilised, partly reflecting early retirement trends. Skills shortages persist in healthcare and technology, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Labour force participation has stabilised, partly reflecting long-term sickness. Skills shortages persist in healthcare and technology, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.

Inflation has fallen over the past quarter, with headline CPI rising to 3.4%. Core inflation, which strips out volatile food and energy prices, has remained sticky. We continue to monitor inflation expectations closely, as their anchoring is critical for the credibility of our monetary policy framework.","https://example.com/fed/20250215-193","labour_market"
"2025-03-05","The international economic outlook","Christine Lagarde","ecb","speech","Geopolitical risks have evolved since our previous assessment. Trade policy uncertainty has risen following recent tariff announcements. These developments pose risks to global supply chains, energy markets, and trade flows. The exchange rate has remained broadly stable by 1.2% on a trade-weighted basis.

Commodity prices, particularly oil, have risen sharply. This reflects geopolitical risk premia. The impact on domestic inflation will depend on the persistence of these price movements and the degree of pass-through to consumer prices.

Household consumption remains mixed, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of stabilisation.","https://example.com/ecb/20250305-194","global_risks"
"2025-03-26","Navigating the economic cycle","Silvana Tenreyro","boe","speech","Household consumption remains resilient, reflecting the balance between real income growth and the drag from higher borrowing costs. Consumer confidence has deteriorated in recent months. The housing market shows signs of stabilisation.

The economy grew by 3.9% in the latest quarter, slightly below market expectations. Business investment has picked up modestly, supported by improved business sentiment. The services sector continues to moderate, while manufacturing output has contracted.

Our projections indicate that inflation will decline gradually over the medium term, converging towards our 2% target by the end of 2026. However, risks to this forecast are tilted to the downside, reflecting uncertainty around global commodity markets and domestic wage dynamics.","https://example.com/boe/20250326-195","economic_growth"
"2025-04-11","Employment, wages, and inflation","Jerome Powell","fed","speech","The labour market remains gradually loosening, with the unemployment rate at 4.7%. Employment has declined by 150k over the quarter. Vacancies have continued to fall but remain near historical norms by historical standards.

Labour force participation has remained below pre-pandemic levels, partly reflecting early retirement trends. Skills shortages persist in construction and engineering, contributing to wage pressures in these areas. The balance of demand and supply in the labour market remains a key determinant of the inflation outlook.","https://example.com/fed/20250411-196","labour_market"
